sentence,correct_label,label
"En este caso, en la forma  41 ""Aviso de Compensación"" debe anotar en la parte inferior, a máquina o de manera , la siguiente leyenda: “Se presentó declaración de corrección de datos de compensación contra (IVA de Actos accidentales o IEPS Retenido, según se trate), en términos de la regla 2.2.7., con fecha (dd-mm-aaaa) y con número de operación ___________”.",0,0
"Eso, comparado con la lentitud, la excesiva burocracia, y el ineficiente aparato hacendario de muchos países latinos, nos hace reflexionar sobre lo mucho que se necesita trabajar en nuestros países en materia de reforma hacendaria, simplificación de trámites y la lenta, pero necesaria muerte del regordete e inútil   de nuestros países.",1,1
"Por lo visto preferis que siga gobernando el PSOE, con eso de irse Zapatero no os dais cuenta que queda toda la camarilla que le ha seguido docilmente y pensais que no van a seguir con la misma nefasta política que la actual, Seguiran  el dinero del  en favor de las autonomias de izquierdas y enchufando a sus amigotes y familiares.",1,0
"En dicha sesión, por unanimidad, los 29 mandatarios que acudieron (obviamente incluyendo los del PRD) externaron su "" al  y al pueblo de Oaxaca para que desarrolle su vida institucional en paz y bajo el imperio de la ley""[14].",1,1
"Carlos Salinas de Gortari habla con firmeza cuando explica que lo sucedido en 1994 fue una respuesta de quienes vieron sus intereses afectados por “el proceso reformador” de su sexenio, que antes se beneficiaban de un sistema cerrado y anquilosado. “Habían apostado a descarrilar las reformas, como no pudieron, entonces promovieron el  del ”, dice mirándome a los ojos, convencido de que su sentencia es una verdad irrefutable. - Durante los últimos meses de su sexenio hubo dos magnicidios, un movimiento armado, una precrisis. ¿Qué fue lo que pasó?",1,1
"Se afirma que desde la cárcel, Caro Quintero seguía utilizando a miembros de su familia y de ‘figuras de paja’ para invertir su  en empresas  legítimas y proyectos inmobiliarios, entre los cuales se encontraban Grupo Fracsa y Dbardi SA de CV, empresa de desarrollo inmobiliario; Grupo Constructor Segundo Milenio SA de CV; el restaurante bar Barbaresco y el spa Hacienda Las Limas, esto según la Oficina de Control de Activos Extranjeros de Estados Unidos (OFAC, por sus siglas en inglés).",0,0
"La comunicación se constituye en una de las principales armas que se blanden durante la contienda política que se dirime en la  .11 Sirve para lograr el posicionamiento de un particular candidato frente a otros; se emplea para promover la plataforma política de un singular partido político frente a otros; se esgrime para persuadir al ciudadano a sufragar, o no, en un sentido específico.",1,1
"En primera instancia, mencionamos la Reforma Fiscal, con la cual se tocaron los intereses del poder financiero al  sus  al Impuesto Empresarial a Tasa Única, con lo que se elimina el anterior esquema fiscal utilizado para evadir el pago de impuestos.",0,1
"Determinación de la estructura de impuestos más eficaz para su sociedad Beneficiarse de las ventajas de las diferentes modalidades de tasación Conseguir el capital óptimo o los beneficios del impuesto de la renta Reducción de las tasas de las disposiciones y máximo  de  de las nuevas adquisiciones Obtener mayor oportunidades de impuestos en su industria Cumplir con las rigurosas demandas de tasación Actuar por usted en las discusiones con las organizaciones tributárias Elaborar una plan eficiente de impuestos, pueda resultar en una mejora del rendimiento de la sociedad.",1,1
"Alberto Cárdenas, ex gobernador de Jalisco, basó su exposición en su experiencia como gobernador de ese estado e insistió que él ya ha trabajado en el desarrollo regional,  la  y mejorado la seguridad.",1,1
"Finalmente, es preciso señalar que los valores sobre los que se  una  descansan en una realidad ontológica que es el Nosotros, por lo que al mismo tiempo a partir de este último se desprenden, por un lado principios universales que cuidan la existencia y el desarrollo de ese Nosotros, y por otro, principios que reconocen y resguardan la diferencia y pluralidad de los integrantes de ese Nosotros.",1,1
"En Información Jurídica encontraras todo lo que  saber sobre el , como abogado litigante, como licenciado en la burocracia, como estudiante de Derecho o como Publico en General, contamos con la información Jurídica mas enriquecida y actualizada que puedas encontrar en Web como es:",0,0
Nuestra  ha  muchos cambios y nuestro pueblo ha dado muchos pasos hacia una unión más perfecta.,1,1
"La democracia directa es el elemento central del modelo de democracia participativa: ""El  piramidal es lo único que permitirá incorporar una  directa en una estructura nacional de gobierno, y hace falta una medida importante de democracia directa para llegar a algo que se pueda calificar de democracia participativa"".",0,0
"Obtener la constancia de inscripción, registro del padrón  de  y clave de acceso al módulo para pago de cuota fija, Régimen de Pequeños Contribuyentes.",0,0
"Para el organismo, que encabeza José Luis Soberanes, el hacinamientos en las cárceles es consecuencia ""del pésimo sistema de justicia, lento y tortuoso, que  la , porque muchos de los reclusos, que en muchos casos robaron por necesidad, simple y sencillamente no pueden pagar una defensa eficiente o no tienen dinero para cubrir la fianza.",1,1
"Por lo anterior, la  en la actualidad se  al doble reto de responder a las demandas de la vida moderna a la vez que modifica su esqueleto para dar cabida a la participación plena de los ciudadanos.",1,1
Multiplicando la incidencia de pobreza por la medida de profundidad de la pobreza se obtiene una medida de la  de la .,1,1
"El otro es la  , abierta a las oportunidades, que debe caracterizar a una institución pública y nacional.",1,1
Consideró “preocupante escuchar que vamos a tener crecimiento cero en función a que hicimos el  en la  para sacar el mejor presupuesto en la historia del país”.,1,1
"M. Gea González) indicó que el tatuarse implica el riesgo de  el  así como, la hepatitis B y C. (Milenio,8)",0,0
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido . (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus  las que les poseen a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser rica pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0
"“Lamentablemente se habla mucho de apoyos del Gobierno Federal y en ningún lado los vemos, hemos estado atentos a estos apoyos pero el mayor porcentaje del dinero que entra a Sagarpa se va a otros  de , que no nos oponemos a ello pero debería ser Sedesol quien los manejara, Sagarpa es para los productores tanto chicos como grandes”, comentó Valdés Berlanga.",1,1
El informe también se compara las  de  y pobreza relativa.,1,1
"Con punto de acuerdo por el que se exhorta al titular del Poder Ejecutivo del estado de Puebla abstenerse de  los  a celebrase el próximo 11 de noviembre del año en curso en dicha entidad; del diputado Guillermo Velázquez Gutiérrez, del Grupo Parlamentario del PAN.",1,1
el  a la ciudad.,1,1
Inicio > Contraste y  > Donde la  eclipsa hasta a la enfermedad…,0,0
Las  que los famosos ...ni ellos están a salvo,0,0
"El concepto de hermandad se manifiesta en el Temazcalli, todos los que compartimos en su interior, estamos siendo “gestados” en la  de la , pero esto va mas allá, ya que la fraternidad con la tierra, el agua, el aire, el fuego, las piedras, las hierbas, el vapor, la oscuridad, etc.",1,1
"Las notificaciones distribuidas a las  administrativas y jurisdiccionales  un total 270,587 que se traduce en un crecimiento del 9.65% frente a las 245,294 del año pasado.",0,0
"Crear una cultura de  de cuentas y contribuir a la transparencia en la gestión de los recursos públicos mediante acciones de fiscalización superior, revisión y auditoría integral de las cuentas y actos relativos a la aplicación de los fondos federales,  y municipales en estricto apego a derecho, asegurando que se ejerzan de manera eficiente en los planes y programas para los que fueron autorizados; así como fincar y promover las responsabilidades que procedan; comprometidos con los principios de legalidad, imparcialidad, veracidad, honradez, reserva y respeto.",0,0
".......Al concluir el bachillerato, continuó sus estudios de letras en Bogotá, Colombia, donde fue agregado universitario del  de Carranza; allí permaneció un año, durante su estancia en ese país conoció a José Juan Tablada y a jóvenes que como él estaban interesados en hacer una carrera literaria, entre ellos  Germán Arciniegas, icono de las letras colombianas.",0,0
No existe un criterio uniforme para determinar cuando una   por alguna infracción a las leyes fiscales es excesiva.,0,0
"Características y condiciones de cada crédito: tipo de crédito, responsabilidad, fecha de apertura, línea de , , saldo actual, saldo vencido, situación actual de pago, entre otros.",0,0
"Hay que añadir, de propia mano: "" a la , a la corrupción y a la deshonestidad de los gobernantes.",1,1
"Presencia Ciudadana está promoviendo dos iniciativas para que en la coyuntura de las campañas a la Presidencia de la República y a la Jefatura del  del DF los grupos e individuos representantes de la sociedad civil (academia,  sociales, grupos de vecinos, etc.) tengamos una incidencia real en las propuestas electorales, en los programas de gobierno y en las políticas públicas de los dos niveles de gobierno.",0,0
"Por último, Aguilera Ortíz informó que en su visita, el Dirigente Nacional de Convergencia le tomará protesta a Agapito Arellano Ponce como Presidente del Consejo Consultivo de Querétaro, órgano encargado de recolectar propuestas ciudadanas para la  de , de cara a las siguientes elecciones.",1,1
