sentence,pos_seq,genre,preds,true
"Many psychological theories refer to faulty parent-child relationships , such as abnormal experiences in early childhood having a lasting effect and influence on personality .","['ADJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'DET', 'VERB', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,01111101010101111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00011000000001001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Studies in this area have indicated that too strict or too lax parental attitudes increase the risk of delinquency ( the work of John Bowlby , for example ) ; they have found that if a young child is deprived of close personal relationships with parents or parent figures then Ã¢ÂÂ problem behaviour is more common .","['NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADV', 'ADJ', 'CCONJ', 'ADV', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PUNCT']",academic,"1110101110100111000011011110010111101
111000000000000101100000000000000000000000000000000000000000000000000000000000","0111010010010100000000000000000010000
000010000000000000000000000000000000000000000000000000000000000000000000000000"
"It is well established that in the delinquent-prone , home discipline is more liable to be too lax , strict or erratic .","['PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'ADP', 'DET', 'ADJ', 'PUNCT', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'ADV', 'ADJ', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']",academic,"0100111101111000100111000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000010000000000010000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"However , it is patently obvious that parents can be a good or bad influence and example for their children , and this fact can hardly be used to explain present patterns of crime .","['ADV', 'PUNCT', 'PRON', 'VERB', 'ADV', 'ADJ', 'ADP', 'NOUN', 'VERB', 'VERB', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,00101010100010000100101010000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000000000000001000000101000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"The majority of offenders do not come from disturbed or broken homes , and many broken homes do not produce delinquents .","['DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'NOUN', 'PUNCT']",academic,00100000110010000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000101000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Of course , this last point does not show that there is no link between parent-child relations and crime and delinquency .","['ADV', 'ADV', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",academic,"0011001011110110000001000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0001010010000110000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"The problem with assessing the influence of parental and family dimensions , such as weak supervision or parental criminality , is the fact that they are closely linked to various aspects of social and economic disadvantage , such as poverty , overcrowding and poor housing .","['DET', 'NOUN', 'ADP', 'VERB', 'DET', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'VERB', 'DET', 'NOUN', 'ADP', 'PRON', 'VERB', 'ADV', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT', 'ADJ', 'ADP', 'NOUN', 'PUNCT', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,"0010110001110011100001011111101110001
100010100000000000000000000000000000000000000000000000000000000000000000000000","0011000000100010000000000011101000000
000000100000000000000000000000000000000000000000000000000000000000000000000000"
"And it may be that these disadvantages help to cause parental difficulties , and hamper good parenting .","['CCONJ', 'PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'PART', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'PUNCT']",academic,01000101000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"We can hardly do justice to the wide scope of psychological theories here , but there are some basic ideas and assumptions which underlie such theorizing .","['PRON', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADV', 'PUNCT', 'CCONJ', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'VERB', 'PUNCT']",academic,11011111101001111010000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000101000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"These stress the importance of family relationships and upbringing during the early years , and conclude that anti-social , and by implication criminal , behaviour results from faulty personality development .","['DET', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'VERB', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'ADP', 'NOUN', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']",academic,10001100101100101000100011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"To summarise , these biological and psychological theories hold that the criminal is a particular type of person , apart from the rest of society and with a special predisposition toward criminal behaviour .","['PART', 'VERB', 'PUNCT', 'DET', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,10010010001010101111010000100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000100000000000001000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"They are based on the idea that criminal behaviour is either inherited or a consequence of unique , individual experiences .","['PRON', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'CCONJ', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT']",academic,01000000010110010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Before we look at sociological explanations it might be useful to ask yourself , or to discuss with colleagues , whether you feel that criminals are different Ã¢ÂÂ types of person .","['ADP', 'PRON', 'VERB', 'ADP', 'ADJ', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ', 'PART', 'VERB', 'PRON', 'PUNCT', 'CCONJ', 'PART', 'VERB', 'ADP', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,00101110000011100011001101000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00110000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"While there are , no doubt , predispositions toward criminal behaviour , and clearly certain characteristics are inherited , most sociologists would reject these Ã¢ÂÂ individual pathology sort of theories .","['ADP', 'ADV', 'VERB', 'PUNCT', 'ADV', 'NOUN', 'PUNCT', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT', 'CCONJ', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'ADJ', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,01110000101100111111000101111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
They lack convincing supporting evidence .,"['PRON', 'VERB', 'VERB', 'VERB', 'NOUN', 'PUNCT']",academic,00111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
While some offenders suffer from mental disorders the vast majority do not .,"['ADP', 'DET', 'NOUN', 'VERB', 'ADP', 'ADJ', 'NOUN', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'PUNCT']",academic,00110101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Furthermore , if criminals are abnormal then it follows that a large proportion of the population must also be abnormal .","['ADV', 'PUNCT', 'ADP', 'NOUN', 'VERB', 'ADJ', 'ADV', 'PRON', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'PUNCT']",academic,11101001110010100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"For numerous studies have shown that a high percentage of the population have committed criminal offences , in particular high proportions of juveniles , and it is difficult to believe that they are all different or abnormal .","['ADP', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'PART', 'VERB', 'ADP', 'PRON', 'VERB', 'ADV', 'ADJ', 'CCONJ', 'ADJ', 'PUNCT']",academic,"0101110100001000100100100110010111000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0000100100000000010100000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
We said above that sociologists would reject non-sociological explanations of crime .,"['PRON', 'VERB', 'ADP', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,"1011000110010000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010000000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"In Chapter One , it was stressed that crime can not be considered aside from its social context , that it is dependent on society defining certain actions as criminal , and on the reaction of others to such actions .","['ADP', 'NOUN', 'NUM', 'PUNCT', 'PRON', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADV', 'VERB', 'VERB', 'ADV', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'PUNCT', 'ADP', 'PRON', 'VERB', 'ADJ', 'ADP', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']",academic,"1000101101001000110111111111001011110
101100000000000000000000000000000000000000000000000000000000000000000000000000","1000001000001000010000010000000010100
100000000000000000000000000000000000000000000000000000000000000000000000000000"
A Model to Link Personality Characteristics to a Preference for Science,"['DET', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'DET', 'PROPN', 'ADP', 'NOUN']",academic,"0100011000100000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0101001000000000000000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
In recent years there has been a steady accumulation of evidence that personality and allied affective factors play a crucial role in determining subject choice and student success .,"['ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT']",academic,11011001100000111101100010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10000001000000000100110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Unfortunately , this evidence has tended to be fragmentary , a collection of separate , discrete pieces of information lacking a synthesizing theory to provide cohesion and predictive power .","['ADV', 'PUNCT', 'DET', 'NOUN', 'VERB', 'VERB', 'PART', 'VERB', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'ADP', 'ADJ', 'PUNCT', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PART', 'VERB', 'NOUN', 'CCONJ', 'ADJ', 'NOUN', 'PUNCT']",academic,00101000010000111111000011001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000000101001000010000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
The few models which have been developed to date may have been correct as far as they go but are clearly incomplete .,"['DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'VERB', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADJ', 'ADV', 'ADV', 'ADP', 'PRON', 'VERB', 'CCONJ', 'VERB', 'ADV', 'ADJ', 'PUNCT']",academic,"0010111011111010011100000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000","0010000100000010010000000000000000000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
"For example Roe ( 1952 ) , Eiduson ( 1962 ) and McClelland ( 1962 ) suggested that male scientists often experienced a lonely childhood , perhaps suffering social isolation through illness or family circumstances , so that they developed a strong interest in their surrounding material world and a below average interest in other people and relationships .","['ADP', 'NOUN', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'PUNCT', 'VERB', 'ADP', 'ADJ', 'NOUN', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PUNCT', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'ADP', 'PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']",academic,"1010101001101000101000011101110001110
001000101010010010001000000000000000000000000000000000000000000000000000000000","0000000000000000000000010000011000000
000010100010010110000000000000000000000000000000000000000000000000000000000000"
Maslow ( 1966 ) and Hudson ( 1966 and 1968 ) saw science as providing an emotionally undemanding activity appealing to boys moving from the calm of latency to the turbulence of adolescence .,"['PROPN', 'PUNCT', 'NUM', 'PUNCT', 'CCONJ', 'PROPN', 'PUNCT', 'NUM', 'CCONJ', 'NUM', 'PUNCT', 'VERB', 'NOUN', 'ADP', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT']",academic,00000100001010100000011011101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00000000000100000101101100001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000
"Even if these descriptions are valid they still leave open a number of questions , particularly why the same mechanisms do not operate with girls .","['ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'ADJ', 'PRON', 'ADV', 'VERB', 'ADJ', 'DET', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'ADV', 'ADV', 'DET', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADP', 'NOUN', 'PUNCT']",academic,00011000100110101110100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,00100000110001000001001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
Arising from the evidence in the literature and from our empirical studies at Chelsea College it is now possible to offer a model which is compatible with all the evidence and which also has considerable predictive potential .,"['VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'CCONJ', 'ADP', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PRON', 'VERB', 'ADV', 'ADJ', 'PART', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'ADP', 'ADJ', 'DET', 'NOUN', 'CCONJ', 'ADJ', 'ADV', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PUNCT']",academic,"0011010000000111100000101001110010000
100000000000000000000000000000000000000000000000000000000000000000000000000000","1100100010000000000000100010000001000
000000000000000000000000000000000000000000000000000000000000000000000000000000"
