verbs,sentences,preds,true
stick,The Republican campaign is sticking to its story of not releasing Mr. Bush 's vice - presidential selection until Thursday ,0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"One of the company 's managing directors , Seymour M. Lotsoff , said he is sticking to short - maturity bonds because '' I ' m not optimistic about interest rates . '",0000000000000001000000000000000000000000000000000000000000000000000000000000000000,0000000000000001000000000000000000000000000000000000000000000000000000000000000000
stick,"In early adulthood , she stuck with the Democratic Party , joining the protests for civil rights in the South ","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000","0000010000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,"Economists are sticking with predictions that Britain 's gross domestic product , or output of goods and services minus foreign income , will rise just 2 % or 3 % next year after rising about 4 % this year ","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000","0010000000000000000000000000000000000
00000000000000000000000000000000000000000000"
stick,He preferred to stick to instant photography . ',0001000000000000000000000000000000000000000000000000000000000000000000000000000000,0001000000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"She 's been able to stick to this policy , largely because of the nature of her music ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"The Soviet Germans generally are simple people with little education -- like America 's Pennsylvania Dutch , they ' ve stuck together in small Protestant communities and speak an antiquated German ",0000000000000000000010000000000000000000000000000000000000000000000000000000000000,0000000000000000000010000000000000000000000000000000000000000000000000000000000000
stick,"The confirmation of the money target did n't come as a surprise to the markets , especially after Bundesbank Vice President Helmut Schlesinger indicated last week that the central bank wants to stick to this goal ",0000000000000000000000000000000010000000000000000000000000000000000000000000000000,0000000000000000000000000000000010000000000000000000000000000000000000000000000000
stick,"One rival said he presumed that USX had made a strategic decision to reach certain profit levels and , in an effort to exert market leadership , stuck to it ",0000000000000000000000000001000000000000000000000000000000000000000000000000000000,0000000000000000000000000001000000000000000000000000000000000000000000000000000000
stick,"In Louisiana , CIT was stuck with repossessed ships that had supplied drilling platforms in the Gulf of Mexico ",0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0000010000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"Pop music did get stuck in the 1970s , as evidenced in the second film , '' The Gospel According to Al Green . '",0000100000000000000000000000000000000000000000000000000000000000000000000000000000,0000100000000000000000000000000000000000000000000000000000000000000000000000000000
stick,"'' The question is , how many times does Congress have to stick its hands in the meat grinder before it notices it hurts ? '",0000000000001000000000000000000000000000000000000000000000000000000000000000000000,0000000000001000000000000000000000000000000000000000000000000000000000000000000000
stick,Macmillan advisers said the company plans to stick with its proposal ,0000000100000000000000000000000000000000000000000000000000000000000000000000000000,0000000100000000000000000000000000000000000000000000000000000000000000000000000000
stick,'' It has taken a long time because there 's this inertia to stick with traditional media advertising and coupons . ',0000000000000100000000000000000000000000000000000000000000000000000000000000000000,0000000000000100000000000000000000000000000000000000000000000000000000000000000000
stick,"And before long , he had made up his mind to stick it to Bic ",0000000000010000000000000000000000000000000000000000000000000000000000000000000000,0000000000010000000000000000000000000000000000000000000000000000000000000000000000
stick,"Despite many gains , the sad truth is that most of Mr. Eastland 's time was spent sticking his finger in the dike of politically motivated attacks on Mr. Meese ",0000000000000000010000000000000000000000000000000000000000000000000000000000000000,0000000000000000010000000000000000000000000000000000000000000000000000000000000000
stick,"'' If the insurance industry gets stuck with even a quarter of the estimated cleanup costs , '' says Andre Maisonpierre , president of the Reinsurance Association of America , it will cause '' major insolvencies . '","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
