verbs,sentences,preds,true
target,"Three new funds targeted toward Japanese , Asian and European investors will prompt a fresh influx of foreign cash into the Thai stock market ","0011000000000000000000000000000000000
00000000000000000000000000000000000000000000","0001000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"They emerged with a 20-year program targeted to three Michigan communities : Battle Creek , an impoverished rural area and a segment of innercity Detroit ","0000001000000100000000000000000000000
00000000000000000000000000000000000000000000","0000001000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"L.A. Style , a monthly with a circulation of about 50 , 000 , is one of several trend - seeking publications such as Taxi and Details that grew rapidly in recent years by targeting upscale readers in search of the latest nightspots , restaurants and fashions ","0000000000000000000000000001000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000100
00000000000000000000000000000000000000000000"
target,"Federal prosecutors in Texas , California and Florida are particularly burdened with bank fraud investigations , many targeting savings and loans that failed after speculative lending binges ","0000000000000000010001000000000000000
00000000000000000000000000000000000000000000","0000000000000000010000000000000000000
00000000000000000000000000000000000000000000"
target,"The agency uses company - kept injury records to target inspections to work sites where injuries are most likely to occur , a system that Rep. Lantos contends provides irresponsible firms '' a premium for cheating , '' but that OSHA believes is the most effective use of its resources ","0000000001000000000000001000000000000
00100000000000000000000000000000000000000000","0000000001000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Second , if politicians think that the Fed is targeting economic growth , they will blame the Fed if the economy slows ",0000010001000000000000000000000000000000000000000000000000000000000000000000000000,0000000001000000000000000000000000000000000000000000000000000000000000000000000000
target,IBM targeted the EC Commission for special attention ,0000010000000000000000000000000000000000000000000000000000000000000000000000000000,0100000000000000000000000000000000000000000000000000000000000000000000000000000000
target,Some Democrats already oppose the bill as too watered - down ; that sentiment could grow if Rostenkowski and Bentsen agree in talks next week to remove the plant - closing notification provision targeted by Reagan ,0000000000000000000000000000001001000000000000000000000000000000000000000000000000,0000000000000000000000000000000001000000000000000000000000000000000000000000000000
target,"Philip Morris also has $ 1.5 billion in available cash and the ability to acquire more funding if necessary , although people close to the company said some of the funds available are targeted for other corporate purposes and for expenses related to the proposed acquisition ","0000000000001000000000000000001000100
00100000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"The results of the study will be used by nonprofit groups eager to identify potential donors and will be incorporated into advertisements for the '' Give Five '' program that will be targeted next year to young professionals , Mr. O'Connell says ","0000000000000000000000100000000000100
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,Both praise this ad for its clean identification of an issue that matters to an audience targeted by the Democrats ,"0000100000010000000000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Out of 2 , 500 patented Soviet technologies available , Lic - Con has targeted 10 for the U.S. market initially , including a ceramic spray - coating process ; a non - explosive powder for excavating rock ; and a water - resistant concrete binding agent ","0000000000000000100000000000000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
target,"Last month , South Korea 's Ministry of Trade and Industry put semiconductors at the top of a list of seven high - technology industries that it has targeted for rapid development over the next five years , starting in 1989 ","0001000000000000000000000100000000000
00000000000000000000000000000000000000000000","0000000000000000000000000000000000000
00000000000000000000000000000000000000000000"
