sentence,correct_label,prediction,polarity,intensity,source_concept,target_concept
Es importante mencionar que en caso de disponer de estos ingresos antes de edad 65 será  un  del 20% a cuenta de la declaración anual.,0,0,,,,TAXATION
"SAGARPA ha iniciado su Consulta Pública 2006-2012, con la realización de Foros Estatales, cuyo objetivo es obtener de manera directa y participativa las opiniones y propuestas de lo  representativo de la sociedad rural de cada Estado para incorporarlas a los lineamientos de  y programas del Plan Nacional de Desarrollo 2006-2012, y el Programa Sectorial, como base fundamental de sus contenidos con visión a largo plazo.",0,0,,,,GOVERNMENT
"Marisol Córdoba | Publicado el Jueves, 20 de Junio de 2013 22:19 El pleno del Consejo General del Instituto Electoral del Estado (IEE) exoneró por unanimidad  al consejero presidente, Armando Guerrero Ramírez, por  lo que desechó por  la solicitud de remoción hecha por la coalición PRI-PVEM en su contra por considerar que puso en peligro la legitimidad del organismo electoral ante su idea de transferir  de un candidato a otro. De la misma manera desecharon la queja contra la consejera Olga Lazcano, que también fue puesto por el PRI acusándola de parcialidad.",0,0,,,,ELECTIONS
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes , el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se preste el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del servicio público y promover un trato respetuoso y amable a la ciudadanía, por parte de los .",0,0,,,,BUREAUCRACY
"Si en la segunda mitad del siglo XX los responsables fundamentales (de la deforestación)  el reparto agrario, la dispersión de la población, la apertura de tierras a un onírico desarrollo agrícola y ganadero, una difusa propiedad colectiva y la indefinición de  de propiedad, en el siglo XXI son los subsidios quienes han tomado el siniestro relevo.",0,0,,,,DEMOCRACY
"Nadie come ""soberanía""  ni le aprovecha que defiendan como perro su patrimonio mandando las tasas de  a la estratosfera para que Merrill Lynch y George Soros puedan asociarse con el superespeculador llamado Banco de México, con las cuentas malas a nuestro cargo con deuda interna, impuestos y Fobaproas.",0,0,,,,MONEY
"Con la acreditación por parte de la Entidad Mexicana de Acreditación (EMA) por un periodo de cuatro años a partir del 18 de diciembre de 2007, con base en la norma 17025 2006, el Laboratorio de Control Ambiental del Instituto de Ciencias de la Benemérita Universidad Autónoma de Puebla (BUAP) está facultado para brindar  externos de alta calidad a diversos laboratorios e instancias de  que lo soliciten, informó Teresita Jiménez Salgado, responsable del laboratorio.",0,0,,,,GOVERNMENT
"Alfonso Bonifacio Lucio Rodriguez20 de noviembre de 2011, 21:55 LA pobreza se  una forma de vivir y sobrevivir en los paises de rnta baja lapobreza que existe en el mundo es demaciado pero por mas que luchemos contra ella para erradicarla esta parece que en lugar de disminuir aumenta mas la ´pobreza es como el cancer entre mas la dejas mas avansa por eso luchemos por un mundo sin",0,0,,,,POVERTY
"Indicar el grado de dificultad de cada reactivo elaborado a través de la escala siguiente: difícil,  y .",0,0,,,,GOVERNMENT
"En la colonia ampliación Arco Iris, vecinos de ese amplio sector están solicitando el servicio del drenaje sanitario, por lo que cada petición como esta, es canalizada a la gerencia correspondiente para su estudio de factibilidad de la introducción de ese servicio que eleva la calida de vida de las familias,  la  municipal.",0,0,,,,BUREAUCRACY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los  son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede , pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"En tal sentido, los elementos que  temporalmente de su libertad al quejoso no tenían fundamento para tal acto de  que en consecuencia se consideró una arbitrariedad, transgresora de lo dispuesto por el artículo 16 de la Constitución Política de los Estados Unidos Mexicanos así como por los artículos XXV de la Declaración Americana de los Derechos y Deberes del Hombre, 9.1 del Pacto Internacional de Derechos Civiles y Políticos, y 7 de la Convención Americana Sobre Derechos Humanos, por lo que se dictó la recomendación correspondiente.",0,0,,,,GOVERNMENT
"La Contraloría General del Distrito Federal y la Procuraduría General de Justicia del Distrito Federal, con el valioso apoyo del Consejo Ciudadano de Seguridad Pública y Procuración de Justicia y el Instituto de Formación Profesional han iniciado con grandes expectativas, el Programa de Contraloría Ciudadana en Agencias del Ministerio Público, que tiene como objetivo fundamental, promover la transparencia de la gestión pública en las Agencias del Ministerio Público y vigilar que se  el servicio - con legalidad, honradez, imparcialidad, profesionalismo, eficacia y eficiencia -, fomentar la cultura del  y promover un trato respetuoso y amable a la ciudadanía, por parte de los servidores públicos.",0,0,,,,BUREAUCRACY
"Ofrece un plan paso a paso que puede ser usado para  el  de un proyecto, identificar los principios motores y las métricas clave para darles seguimiento y reportarlas, organizar al equipo de trabajo con rendición de cuentas.",0,0,,,,GOVERNMENT
"""En el  de encuentro entre el primero y el tercer mundo, donde la  choca con la libertad y se traga a los viajeros sin papeles, produje Beaner (Frijolero)"", nos platica.",0,0,,,,POVERTY
"Cierto es que no va a ser allí de ninguna , como no pretenda donar su ... lo cual no significa que no sea una actitud bastante loable alejarse de todo el mundillo de los futbolistas, para intentar ayudar a los demás.",0,0,,,,MONEY
"Destacó que los especialistas  al  del conocimiento científico y humanístico, pero también fortalecen las redes de investigación de la UAM, generando nuevos vínculos fortaleciendo la formación de nuevos estudiantes y consolidando a la Universidad como espacio idóneo para la indagación científica, la reflexión intelectual y la creación artística.",0,0,,,,TAXATION
"Notas de Capital Protegido al Vencimiento, son instrumentos de  o  extranjeros de deuda, que al vencimiento devuelven al inversionista el capital invertido más un rendimiento vinculado al desempeño de uno o varios de los índices de renta variable.",0,0,,,,DEBT
"El Ayuntamiento de México, abundando en las ideas que predominaban en España, respecto a desconocer la  emanada del gobierno impuesto por Napoleón, invitó al Virrey, a través de los licenciados Azcárate y Primo de Verdad, a que reuniera a los delegados de los ayuntamientos y que se formara un  a la manera de la Cortes Españolas.",0,0,,,,GOVERNMENT
"Por estos tres principios, en la explotación del petróleo y los hidrocarburos y en el  de  no se otorgan concesiones ni contratos; y por ellos corresponde sólo a la nación el aprovechamiento de los bienes y recursos naturales que se requieran para ello.",0,0,POSITIVE,1.0,FACTORY,BUREAUCRACY
"* Es quizás más afortunado disfrutar coleccionando caracolas que el haber nacido millonario. (Robert Louis Stevenson) * Pocos hombres ricos poseen sus propiedades; son sus propiedades las que les  a ellos. (Robert G. Ingersoll) * Los hijos de ricos raramente son padres de ricos. (Herbert Kaufman) * La libertad produce riqueza, y la riqueza destruye la libertad. (Henry D. Lloyd) * Quiero ser  pero no quiero hacer lo que hay que hacer para ser rica. (Gertrude Stein) * El hombre es el único animal que cuanto más tiene, más quiere, el único animal que nunca está satisfecho. (Henry George)",0,0,,,,WEALTH
"México DF., JUL 20, 2000 (Román González/ CIMAC).- Agrupaciones feministas y de mujeres que  la Coordinadora por el  de Argentina, apoyaron la aprobación por la parte de la Legislatura del Distrito Federal de Buenos Aires, de la ley de Salud Reproductiva y Procreación Responsable.",0,0,,,,ABORTION
"© Reservados Periódico Excélsior, S.A. de V., 2007.",0,0,,,,DEMOCRACY
"Si usted efectuó la compensación de saldos, no  que debe presentar un aviso ante la Administración Local de Asistencia al Contribuyente que le corresponda, mediante la forma  41 acompañada de los Anexos y documentos que se señalan en el reverso de dicha forma fiscal, según el tipo de impuesto que haya compensado.",0,0,,,,TAXATION
"Para cerrar el tema: 1- 100% de  es imposible, es como 100% de seguridad,  pongámoslo difícil.",0,0,,,,TAXATION
"Mirar como no los desalojan de sus pisos ni de sus casas, que  da a entender eso que ellos son privílegiados por nuestros votos una vez tienen los votos, no son capaces de hacer nada por su electorado ni por nadie, 17  y la corte del Rey es lo que sobra en este país.",0,0,,,,GOVERNMENT
"Se trata, entiendo, de una fundamental aportación para crear un consenso de decenas de  de mexicanos en relación con nuestros  y posibilidades.",0,0,,,,WEALTH
"Su labor, en aras del crecimiento económico y la conservación del medio ambiente, se inscribe dentro de los Objetivos de Desarrollo del Milenio (ODM), unos objetivos prioritarios de desarrollo que las Naciones Unidas establecieron en el año  con el fin de reducir a la mitad la  en el mundo para 2015.",0,0,,,,POVERTY
"Y que para que se cumpla esta premisa, sin la cual no hay democracia y para que ésta pueda ser garantizada más allá de determinado sexenio, debía  la costumbre de beneficiar a través de Notimex al  y a su partido; o peor aún, a facciones de su partido.",0,0,,,,GOVERNMENT
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas están movidos por hilos de los banqueros y del dinero si no os dais , seguir votandoles que ya veis lo que se consigue, mientras no se cambie la  y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30 años hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
"Como oportunamente se inform�, la primera embarcaci�n r�pida la asegur� la Capitan�a regional de Puerto Ju�rez y fue el mismo personal quien detect� la segunda embarcaci�n la cual atrac� en uno de los  de  del Mar y de donde presuntamente bajaron cinco personas m�s.",0,0,,,,TAXATION
Convención  sobre concesión de los  políticos de la mujer,0,0,,,,DEMOCRACY
"Para mi Rajoy es un ser como todos los de mas, que os pensabais que el pp con Rajoy salbaria el país, pensarlo muy bien los políticos son como las marionetas  movidos por hilos de los banqueros y del dinero si no os dais cuenta, seguir votandoles que ya veis lo que se consigue, mientras no se cambie la constitución y los 17 gobiernos el Llamado café para todos, el barco no puede mas, pues la vía de agua y el lastre que tenemos que soportar, ara que no Lleguemos a buen puerto, bueno PSOE y PP van de la mano para fastidiar al pueblo, y los que vengan ara lo mismo, y si teneis memoria hace 30  hasta a qui que a pasado siempre lo mismo.",0,0,,,,GOVERNMENT
